# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -28816 6 2417 2065 465050 3 ./node_modules/next/dist/client/components/router-reducer/create-initial-router-state.js.map
DUPTYPE_FIRST_OCCURRENCE 6719 3 2422 2065 452072 3 ./node_modules/es-abstract/2015/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 41835 3 ./node_modules/es-abstract/2020/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452074 3 ./node_modules/es-abstract/2016/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452091 3 ./node_modules/es-abstract/2024/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452089 3 ./node_modules/es-abstract/2023/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452087 3 ./node_modules/es-abstract/2022/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452085 3 ./node_modules/es-abstract/2021/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452076 3 ./node_modules/es-abstract/2017/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 452079 3 ./node_modules/es-abstract/2019/ArraySetLength.js
DUPTYPE_WITHIN_SAME_TREE -6719 3 2422 2065 41831 3 ./node_modules/es-abstract/2018/ArraySetLength.js
DUPTYPE_FIRST_OCCURRENCE 11383 4 2422 2065 47553 3 ./node_modules/.sucrase-svQsSUW2/dist/util/formatTokens.js
DUPTYPE_WITHIN_SAME_TREE -11383 4 2422 2065 436877 3 ./node_modules/sucrase/dist/util/formatTokens.js
DUPTYPE_FIRST_OCCURRENCE 18982 5 2423 2065 462125 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/image-loader.js.map
DUPTYPE_WITHIN_SAME_TREE -18982 5 2423 2065 465502 3 ./node_modules/next/dist/shared/lib/image-loader.js.map
DUPTYPE_FIRST_OCCURRENCE 18591 5 2423 2065 464510 3 ./node_modules/.next-TqhSVffh/dist/server/api-utils/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -18591 5 2423 2065 467302 3 ./node_modules/next/dist/server/api-utils/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 11977 4 2423 2065 456185 3 ./node_modules/@radix-ui/react-popper/dist/index.d.mts
DUPTYPE_WITHIN_SAME_TREE -11977 4 2423 2065 45939 3 ./node_modules/@radix-ui/react-popper/dist/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 35171 8 2424 2065 436812 3 ./node_modules/.next-TqhSVffh/dist/esm/build/webpack/loaders/next-image-loader/blur.js
DUPTYPE_WITHIN_SAME_TREE -35171 8 2424 2065 49848 3 ./node_modules/next/dist/esm/build/webpack/loaders/next-image-loader/blur.js
DUPTYPE_FIRST_OCCURRENCE 18705 5 2427 2065 438617 3 ./node_modules/.next-TqhSVffh/dist/server/async-storage/draft-mode-provider.js
DUPTYPE_WITHIN_SAME_TREE -18705 5 2427 2065 443704 3 ./node_modules/next/dist/server/async-storage/draft-mode-provider.js
DUPTYPE_FIRST_OCCURRENCE 34882 8 2430 2065 436991 3 ./node_modules/.next-TqhSVffh/dist/build/webpack/loaders/resolve-url-loader/lib/file-protocol.js
DUPTYPE_WITHIN_SAME_TREE -34882 8 2430 2065 452049 3 ./node_modules/next/dist/build/webpack/loaders/resolve-url-loader/lib/file-protocol.js
DUPTYPE_FIRST_OCCURRENCE 17469 5 2431 2065 463233 3 ./node_modules/.next-TqhSVffh/dist/client/components/redirect.js.map
DUPTYPE_WITHIN_SAME_TREE -17469 5 2431 2065 466266 3 ./node_modules/next/dist/client/components/redirect.js.map
DUPTYPE_FIRST_OCCURRENCE 29605 6 2435 2065 440492 3 ./node_modules/.next-TqhSVffh/dist/esm/server/web/globals.js
DUPTYPE_WITHIN_SAME_TREE -29605 6 2435 2065 459675 3 ./node_modules/next/dist/esm/server/web/globals.js
DUPTYPE_FIRST_OCCURRENCE 29643 6 2438 2065 439108 3 ./node_modules/.next-TqhSVffh/dist/esm/shared/lib/fnv1a.js
DUPTYPE_WITHIN_SAME_TREE -29643 6 2438 2065 457150 3 ./node_modules/next/dist/esm/shared/lib/fnv1a.js
DUPTYPE_FIRST_OCCURRENCE 10392 4 2441 2065 105233 3 ./node_modules/.eslint-aKvPdZLp/lib/rules/no-empty-pattern.js
DUPTYPE_WITHIN_SAME_TREE -10392 4 2441 2065 49086 3 ./node_modules/eslint/lib/rules/no-empty-pattern.js
DUPTYPE_FIRST_OCCURRENCE 17817 5 2442 2065 436584 3 ./node_modules/.next-TqhSVffh/dist/compiled/process/browser.js
DUPTYPE_WITHIN_SAME_TREE -17817 5 2442 2065 107107 3 ./node_modules/next/dist/compiled/process/browser.js
DUPTYPE_FIRST_OCCURRENCE 29557 6 2442 2065 457519 3 ./node_modules/.next-TqhSVffh/dist/esm/server/lib/render-server.js
DUPTYPE_WITHIN_SAME_TREE -29557 6 2442 2065 446123 3 ./node_modules/next/dist/esm/server/lib/render-server.js
DUPTYPE_FIRST_OCCURRENCE 29818 6 2445 2065 457976 3 ./node_modules/.next-TqhSVffh/dist/server/app-render/rsc/taint.js
DUPTYPE_WITHIN_SAME_TREE -29818 6 2445 2065 453874 3 ./node_modules/next/dist/server/app-render/rsc/taint.js
DUPTYPE_FIRST_OCCURRENCE 16907 4 2446 2065 45008 3 ./node_modules/uri-js/dist/es5/uri.all.d.ts
DUPTYPE_WITHIN_SAME_TREE -16907 4 2446 2065 455256 3 ./node_modules/uri-js/dist/es5/uri.all.min.d.ts
DUPTYPE_WITHIN_SAME_TREE -16907 4 2446 2065 455258 3 ./node_modules/uri-js/dist/esnext/uri.d.ts
DUPTYPE_FIRST_OCCURRENCE 30247 6 2447 2065 48049 3 ./node_modules/.yaml-33mTZS3P/browser/dist/schema/yaml-1.1/merge.js
DUPTYPE_WITHIN_SAME_TREE -30247 6 2447 2065 49420 3 ./node_modules/yaml/browser/dist/schema/yaml-1.1/merge.js
DUPTYPE_FIRST_OCCURRENCE 4159 3 2448 2065 48087 3 ./node_modules/.autoprefixer-G7VKH4gE/lib/autoprefixer.d.ts
DUPTYPE_WITHIN_SAME_TREE -4159 3 2448 2065 47165 3 ./node_modules/autoprefixer/lib/autoprefixer.d.ts
DUPTYPE_FIRST_OCCURRENCE 18298 5 2450 2065 462617 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/is-serializable-props.js.map
DUPTYPE_WITHIN_SAME_TREE -18298 5 2450 2065 465693 3 ./node_modules/next/dist/esm/lib/is-serializable-props.js.map
DUPTYPE_FIRST_OCCURRENCE 33218 7 2459 2065 49116 3 ./node_modules/.next-TqhSVffh/dist/esm/server/lib/server-ipc/index.js
DUPTYPE_WITHIN_SAME_TREE -33218 7 2459 2065 47132 3 ./node_modules/next/dist/esm/server/lib/server-ipc/index.js
DUPTYPE_FIRST_OCCURRENCE 36294 9 2461 2065 443864 3 ./node_modules/.next-TqhSVffh/dist/esm/build/webpack/loaders/css-loader/src/camelcase.js.map
DUPTYPE_WITHIN_SAME_TREE -36294 9 2461 2065 464949 3 ./node_modules/next/dist/esm/build/webpack/loaders/css-loader/src/camelcase.js.map
DUPTYPE_FIRST_OCCURRENCE 18353 5 2461 2065 458189 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/verifyAndLint.js
DUPTYPE_WITHIN_SAME_TREE -18353 5 2461 2065 457468 3 ./node_modules/next/dist/esm/lib/verifyAndLint.js
DUPTYPE_FIRST_OCCURRENCE 18711 5 2461 2065 457914 3 ./node_modules/.next-TqhSVffh/dist/server/async-storage/static-generation-async-storage-wrapper.js
DUPTYPE_WITHIN_SAME_TREE -18711 5 2461 2065 452153 3 ./node_modules/next/dist/server/async-storage/static-generation-async-storage-wrapper.js
DUPTYPE_FIRST_OCCURRENCE 37001 10 2465 2065 49524 3 ./node_modules/.next-TqhSVffh/dist/esm/server/future/route-matcher-providers/dev/helpers/file-reader/batched-file-reader.js.map
DUPTYPE_WITHIN_SAME_TREE -37001 10 2465 2065 464917 3 ./node_modules/next/dist/esm/server/future/route-matcher-providers/dev/helpers/file-reader/batched-file-reader.js.map
DUPTYPE_FIRST_OCCURRENCE 33211 7 2466 2065 444043 3 ./node_modules/.next-TqhSVffh/dist/esm/server/lib/router-utils/proxy-request.js.map
DUPTYPE_WITHIN_SAME_TREE -33211 7 2466 2065 466200 3 ./node_modules/next/dist/esm/server/lib/router-utils/proxy-request.js.map
DUPTYPE_FIRST_OCCURRENCE 10672 4 2467 2065 46568 3 ./node_modules/.js-yaml-daLQts0r/lib/type/float.js
DUPTYPE_WITHIN_SAME_TREE -10672 4 2467 2065 442293 3 ./node_modules/js-yaml/lib/type/float.js
DUPTYPE_FIRST_OCCURRENCE 29978 6 2468 2065 463165 3 ./node_modules/.next-TqhSVffh/dist/server/lib/router-utils/proxy-request.js.map
DUPTYPE_WITHIN_SAME_TREE -29978 6 2468 2065 466201 3 ./node_modules/next/dist/server/lib/router-utils/proxy-request.js.map
DUPTYPE_FIRST_OCCURRENCE 18601 5 2469 2065 106563 3 ./node_modules/.next-TqhSVffh/dist/server/app-render/action-utils.js
DUPTYPE_WITHIN_SAME_TREE -18601 5 2469 2065 460000 3 ./node_modules/next/dist/server/app-render/action-utils.js
DUPTYPE_FIRST_OCCURRENCE 36433 9 2469 2065 437577 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-matcher-providers/dev/helpers/file-reader/batched-file-reader.js.map
DUPTYPE_WITHIN_SAME_TREE -36433 9 2469 2065 464918 3 ./node_modules/next/dist/server/future/route-matcher-providers/dev/helpers/file-reader/batched-file-reader.js.map
DUPTYPE_FIRST_OCCURRENCE 11163 4 2472 2065 436582 3 ./node_modules/.next-TqhSVffh/dist/server/body-streams.js
DUPTYPE_WITHIN_SAME_TREE -11163 4 2472 2065 107096 3 ./node_modules/next/dist/server/body-streams.js
DUPTYPE_FIRST_OCCURRENCE 4443 3 2473 2065 106697 3 ./node_modules/.typescript-oWx23GEw/lib/lib.es2017.object.d.ts
DUPTYPE_WITHIN_SAME_TREE -4443 3 2473 2065 448970 3 ./node_modules/typescript/lib/lib.es2017.object.d.ts
DUPTYPE_FIRST_OCCURRENCE 30248 6 2473 2065 48103 3 ./node_modules/.yaml-33mTZS3P/browser/dist/schema/yaml-1.1/omap.js
DUPTYPE_WITHIN_SAME_TREE -30248 6 2473 2065 49834 3 ./node_modules/yaml/browser/dist/schema/yaml-1.1/omap.js
DUPTYPE_FIRST_OCCURRENCE 28849 6 2474 2065 441791 3 ./node_modules/.next-TqhSVffh/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
DUPTYPE_WITHIN_SAME_TREE -28849 6 2474 2065 48772 3 ./node_modules/next/dist/client/components/router-reducer/is-navigating-to-new-root-layout.js
DUPTYPE_FIRST_OCCURRENCE 28768 6 2476 2065 462165 3 ./node_modules/.next-TqhSVffh/dist/build/webpack/plugins/next-trace-entrypoints-plugin.d.ts
DUPTYPE_WITHIN_SAME_TREE -28768 6 2476 2065 467517 3 ./node_modules/next/dist/build/webpack/plugins/next-trace-entrypoints-plugin.d.ts
DUPTYPE_FIRST_OCCURRENCE 34835 8 2476 2065 442335 3 ./node_modules/.next-TqhSVffh/dist/build/webpack/loaders/css-loader/src/camelcase.js.map
DUPTYPE_WITHIN_SAME_TREE -34835 8 2476 2065 464948 3 ./node_modules/next/dist/build/webpack/loaders/css-loader/src/camelcase.js.map
DUPTYPE_FIRST_OCCURRENCE 32619 7 2478 2065 464475 3 ./node_modules/.next-TqhSVffh/dist/build/webpack/loaders/next-route-loader/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -32619 7 2478 2065 467267 3 ./node_modules/next/dist/build/webpack/loaders/next-route-loader/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 33506 7 2479 2065 437032 3 ./node_modules/.next-TqhSVffh/dist/shared/lib/router/utils/get-next-pathname-info.js
DUPTYPE_WITHIN_SAME_TREE -33506 7 2479 2065 459140 3 ./node_modules/next/dist/shared/lib/router/utils/get-next-pathname-info.js
DUPTYPE_FIRST_OCCURRENCE 11484 4 2480 2065 106452 3 ./node_modules/.tailwindcss-tTY7t5Jt/lib/value-parser/unit.js
DUPTYPE_WITHIN_SAME_TREE -11484 4 2480 2065 436975 3 ./node_modules/tailwindcss/lib/value-parser/unit.js
DUPTYPE_FIRST_OCCURRENCE 33027 7 2480 2065 461381 3 ./node_modules/.next-TqhSVffh/dist/esm/client/components/router-reducer/create-initial-router-state.js.map
DUPTYPE_WITHIN_SAME_TREE -33027 7 2480 2065 465051 3 ./node_modules/next/dist/esm/client/components/router-reducer/create-initial-router-state.js.map
DUPTYPE_FIRST_OCCURRENCE 10405 4 2481 2065 106171 3 ./node_modules/.eslint-aKvPdZLp/lib/rules/no-floating-decimal.js
DUPTYPE_WITHIN_SAME_TREE -10405 4 2481 2065 49517 3 ./node_modules/eslint/lib/rules/no-floating-decimal.js
DUPTYPE_FIRST_OCCURRENCE 36323 9 2483 2065 460542 3 ./node_modules/.next-TqhSVffh/dist/esm/build/webpack/loaders/postcss-loader/src/utils.js
DUPTYPE_WITHIN_SAME_TREE -36323 9 2483 2065 457248 3 ./node_modules/next/dist/esm/build/webpack/loaders/postcss-loader/src/utils.js
DUPTYPE_FIRST_OCCURRENCE 10474 4 2483 2065 106667 3 ./node_modules/.eslint-aKvPdZLp/lib/rules/no-spaced-func.js
DUPTYPE_WITHIN_SAME_TREE -10474 4 2483 2065 439348 3 ./node_modules/eslint/lib/rules/no-spaced-func.js
DUPTYPE_FIRST_OCCURRENCE 18540 5 2484 2065 457910 3 ./node_modules/.next-TqhSVffh/dist/lib/memory/startup.js
DUPTYPE_WITHIN_SAME_TREE -18540 5 2484 2065 452125 3 ./node_modules/next/dist/lib/memory/startup.js
DUPTYPE_FIRST_OCCURRENCE 33015 7 2485 2065 463606 3 ./node_modules/.next-TqhSVffh/dist/esm/client/components/react-dev-overlay/shared.js.map
DUPTYPE_WITHIN_SAME_TREE -33015 7 2485 2065 466495 3 ./node_modules/next/dist/esm/client/components/react-dev-overlay/shared.js.map
DUPTYPE_FIRST_OCCURRENCE 33153 7 2486 2065 49552 3 ./node_modules/.next-TqhSVffh/dist/esm/server/future/route-matcher-managers/dev-route-matcher-manager.js.map
DUPTYPE_WITHIN_SAME_TREE -33153 7 2486 2065 465113 3 ./node_modules/next/dist/esm/server/future/route-matcher-managers/dev-route-matcher-manager.js.map
DUPTYPE_FIRST_OCCURRENCE 28611 6 2486 2065 444596 3 ./node_modules/.next-TqhSVffh/dist/build/babel/plugins/optimize-hook-destructuring.js
DUPTYPE_WITHIN_SAME_TREE -28611 6 2486 2065 437452 3 ./node_modules/next/dist/build/babel/plugins/optimize-hook-destructuring.js
DUPTYPE_FIRST_OCCURRENCE 19194 5 2487 2065 50395 3 ./node_modules/.sucrase-svQsSUW2/dist/types/transformers/ESMImportTransformer.d.ts
DUPTYPE_WITHIN_SAME_TREE -19194 5 2487 2065 442170 3 ./node_modules/sucrase/dist/types/transformers/ESMImportTransformer.d.ts
DUPTYPE_FIRST_OCCURRENCE 10974 4 2489 2065 438311 3 ./node_modules/.next-TqhSVffh/dist/lib/create-client-router-filter.js
DUPTYPE_WITHIN_SAME_TREE -10974 4 2489 2065 439682 3 ./node_modules/next/dist/lib/create-client-router-filter.js
DUPTYPE_FIRST_OCCURRENCE 29886 6 2495 2065 461636 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-matcher-managers/dev-route-matcher-manager.js.map
DUPTYPE_WITHIN_SAME_TREE -29886 6 2495 2065 465114 3 ./node_modules/next/dist/server/future/route-matcher-managers/dev-route-matcher-manager.js.map
DUPTYPE_FIRST_OCCURRENCE 33235 7 2495 2065 441981 3 ./node_modules/.next-TqhSVffh/dist/esm/server/lib/squoosh/main.js
DUPTYPE_WITHIN_SAME_TREE -33235 7 2495 2065 49323 3 ./node_modules/next/dist/esm/server/lib/squoosh/main.js
DUPTYPE_FIRST_OCCURRENCE 11334 4 2496 2065 48367 3 ./node_modules/.next-TqhSVffh/node_modules/postcss/package.json
DUPTYPE_WITHIN_SAME_TREE -11334 4 2496 2065 442054 3 ./node_modules/next/node_modules/postcss/package.json
DUPTYPE_FIRST_OCCURRENCE 11269 4 2496 2065 460140 3 ./node_modules/.next-TqhSVffh/dist/server/server-utils.d.ts
DUPTYPE_WITHIN_SAME_TREE -11269 4 2496 2065 467805 3 ./node_modules/next/dist/server/server-utils.d.ts
DUPTYPE_FIRST_OCCURRENCE 11055 4 2498 2065 462618 3 ./node_modules/.next-TqhSVffh/dist/lib/is-serializable-props.js.map
DUPTYPE_WITHIN_SAME_TREE -11055 4 2498 2065 465694 3 ./node_modules/next/dist/lib/is-serializable-props.js.map
DUPTYPE_FIRST_OCCURRENCE 10322 4 2501 2065 48554 3 ./node_modules/.eslint-aKvPdZLp/lib/rules/global-require.js
DUPTYPE_WITHIN_SAME_TREE -10322 4 2501 2065 460756 3 ./node_modules/eslint/lib/rules/global-require.js
DUPTYPE_FIRST_OCCURRENCE 28652 6 2502 2065 440553 3 ./node_modules/.next-TqhSVffh/dist/build/webpack/config/helpers.js
DUPTYPE_WITHIN_SAME_TREE -28652 6 2502 2065 460106 3 ./node_modules/next/dist/build/webpack/config/helpers.js
DUPTYPE_FIRST_OCCURRENCE 29902 6 2503 2065 445007 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-matcher-providers/pages-api-route-matcher-provider.js
DUPTYPE_WITHIN_SAME_TREE -29902 6 2503 2065 437613 3 ./node_modules/next/dist/server/future/route-matcher-providers/pages-api-route-matcher-provider.js
DUPTYPE_FIRST_OCCURRENCE 10477 4 2504 2065 106678 3 ./node_modules/.eslint-aKvPdZLp/lib/rules/no-tabs.js
DUPTYPE_WITHIN_SAME_TREE -10477 4 2504 2065 439420 3 ./node_modules/eslint/lib/rules/no-tabs.js
DUPTYPE_FIRST_OCCURRENCE 18607 5 2505 2065 438315 3 ./node_modules/.next-TqhSVffh/dist/server/app-render/create-component-styles-and-scripts.js
DUPTYPE_WITHIN_SAME_TREE -18607 5 2505 2065 440102 3 ./node_modules/next/dist/server/app-render/create-component-styles-and-scripts.js
DUPTYPE_FIRST_OCCURRENCE 11664 4 2511 2065 106347 3 ./node_modules/.yaml-33mTZS3P/dist/nodes/YAMLSeq.d.ts
DUPTYPE_WITHIN_SAME_TREE -11664 4 2511 2065 48828 3 ./node_modules/yaml/dist/nodes/YAMLSeq.d.ts
DUPTYPE_FIRST_OCCURRENCE 18513 5 2517 2065 439998 3 ./node_modules/.next-TqhSVffh/dist/lib/helpers/get-cache-directory.js
DUPTYPE_WITHIN_SAME_TREE -18513 5 2517 2065 458573 3 ./node_modules/next/dist/lib/helpers/get-cache-directory.js
DUPTYPE_FIRST_OCCURRENCE 18680 5 2519 2065 457564 3 ./node_modules/.next-TqhSVffh/dist/server/app-render/required-scripts.js
DUPTYPE_WITHIN_SAME_TREE -18680 5 2519 2065 446225 3 ./node_modules/next/dist/server/app-render/required-scripts.js
DUPTYPE_FIRST_OCCURRENCE 28800 6 2520 2065 460439 3 ./node_modules/.next-TqhSVffh/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js.map
DUPTYPE_WITHIN_SAME_TREE -28800 6 2520 2065 460914 3 ./node_modules/next/dist/client/components/router-reducer/apply-router-state-patch-to-tree.js.map
DUPTYPE_FIRST_OCCURRENCE 18528 5 2521 2065 440067 3 ./node_modules/.next-TqhSVffh/dist/lib/helpers/get-reserved-port.js
DUPTYPE_WITHIN_SAME_TREE -18528 5 2521 2065 459375 3 ./node_modules/next/dist/lib/helpers/get-reserved-port.js
DUPTYPE_FIRST_OCCURRENCE 28792 6 2524 2065 440230 3 ./node_modules/.next-TqhSVffh/dist/client/components/react-dev-overlay/shared.d.ts
DUPTYPE_WITHIN_SAME_TREE -28792 6 2524 2065 467822 3 ./node_modules/next/dist/client/components/react-dev-overlay/shared.d.ts
DUPTYPE_FIRST_OCCURRENCE 19082 5 2524 2065 48348 3 ./node_modules/.next-TqhSVffh/node_modules/postcss/lib/css-syntax-error.js
DUPTYPE_WITHIN_SAME_TREE -19082 5 2524 2065 441945 3 ./node_modules/next/node_modules/postcss/lib/css-syntax-error.js
DUPTYPE_FIRST_OCCURRENCE 33019 7 2525 2065 460440 3 ./node_modules/.next-TqhSVffh/dist/esm/client/components/router-reducer/apply-router-state-patch-to-tree.js.map
DUPTYPE_WITHIN_SAME_TREE -33019 7 2525 2065 460923 3 ./node_modules/next/dist/esm/client/components/router-reducer/apply-router-state-patch-to-tree.js.map
DUPTYPE_FIRST_OCCURRENCE 28897 6 2526 2065 464495 3 ./node_modules/.next-TqhSVffh/dist/compiled/@edge-runtime/primitives/index.d.ts
DUPTYPE_WITHIN_SAME_TREE -28897 6 2526 2065 467287 3 ./node_modules/next/dist/compiled/@edge-runtime/primitives/index.d.ts
DUPTYPE_FIRST_OCCURRENCE 36950 10 2526 2065 443770 3 ./node_modules/.next-TqhSVffh/dist/esm/client/components/react-dev-overlay/internal/components/Dialog/styles.js
DUPTYPE_WITHIN_SAME_TREE -36950 10 2526 2065 452289 3 ./node_modules/next/dist/esm/client/components/react-dev-overlay/internal/components/Dialog/styles.js
DUPTYPE_FIRST_OCCURRENCE 17272 5 2529 2065 464347 3 ./node_modules/.next-TqhSVffh/dist/build/analysis/get-page-static-info.d.ts
DUPTYPE_WITHIN_SAME_TREE -17272 5 2529 2065 467143 3 ./node_modules/next/dist/build/analysis/get-page-static-info.d.ts
DUPTYPE_FIRST_OCCURRENCE 28796 6 2531 2065 118399 3 ./node_modules/.next-TqhSVffh/dist/client/components/router-reducer/apply-flight-data.js
DUPTYPE_WITHIN_SAME_TREE -28796 6 2531 2065 49013 3 ./node_modules/next/dist/client/components/router-reducer/apply-flight-data.js
DUPTYPE_FIRST_OCCURRENCE 35469 8 2531 2065 457196 3 ./node_modules/.next-TqhSVffh/dist/server/future/route-modules/pages/builtin/_error.js
DUPTYPE_WITHIN_SAME_TREE -35469 8 2531 2065 447859 3 ./node_modules/next/dist/server/future/route-modules/pages/builtin/_error.js
DUPTYPE_FIRST_OCCURRENCE 18527 5 2532 2065 464355 3 ./node_modules/.next-TqhSVffh/dist/lib/helpers/get-reserved-port.d.ts
DUPTYPE_WITHIN_SAME_TREE -18527 5 2532 2065 467151 3 ./node_modules/next/dist/lib/helpers/get-reserved-port.d.ts
DUPTYPE_FIRST_OCCURRENCE 11684 4 2534 2065 103733 3 ./node_modules/.yaml-33mTZS3P/dist/parse/parser.d.ts
DUPTYPE_WITHIN_SAME_TREE -11684 4 2534 2065 459419 3 ./node_modules/yaml/dist/parse/parser.d.ts
DUPTYPE_FIRST_OCCURRENCE 29230 6 2535 2065 463796 3 ./node_modules/.next-TqhSVffh/dist/esm/build/webpack/utils.js.map
DUPTYPE_WITHIN_SAME_TREE -29230 6 2535 2065 466676 3 ./node_modules/next/dist/esm/build/webpack/utils.js.map
DUPTYPE_FIRST_OCCURRENCE 121 2 2538 2065 46871 3 ./node_modules/.glob-w4wbtDXa/package.json
DUPTYPE_WITHIN_SAME_TREE -121 2 2538 2065 447849 3 ./node_modules/glob/package.json
DUPTYPE_FIRST_OCCURRENCE 11656 4 2538 2065 103488 3 ./node_modules/.yaml-33mTZS3P/dist/nodes/Node.d.ts
DUPTYPE_WITHIN_SAME_TREE -11656 4 2538 2065 459173 3 ./node_modules/yaml/dist/nodes/Node.d.ts
DUPTYPE_FIRST_OCCURRENCE 17967 5 2544 2065 457835 3 ./node_modules/.next-TqhSVffh/dist/compiled/setimmediate/setImmediate.js
DUPTYPE_WITHIN_SAME_TREE -17967 5 2544 2065 449543 3 ./node_modules/next/dist/compiled/setimmediate/setImmediate.js
DUPTYPE_FIRST_OCCURRENCE 17230 5 2548 2065 107518 3 ./node_modules/.eslint-aKvPdZLp/lib/cli-engine/formatters/formatters-meta.json
DUPTYPE_WITHIN_SAME_TREE -17230 5 2548 2065 459289 3 ./node_modules/eslint/lib/cli-engine/formatters/formatters-meta.json
DUPTYPE_FIRST_OCCURRENCE 17439 5 2548 2065 443573 3 ./node_modules/.next-TqhSVffh/dist/client/components/navigation.react-server.js
DUPTYPE_WITHIN_SAME_TREE -17439 5 2548 2065 436213 3 ./node_modules/next/dist/client/components/navigation.react-server.js
DUPTYPE_FIRST_OCCURRENCE 11522 4 2548 2065 106211 3 ./node_modules/.tailwindcss-tTY7t5Jt/src/lib/remap-bitfield.js
DUPTYPE_WITHIN_SAME_TREE -11522 4 2548 2065 49368 3 ./node_modules/tailwindcss/src/lib/remap-bitfield.js
DUPTYPE_FIRST_OCCURRENCE 19343 5 2548 2065 48063 3 ./node_modules/.yaml-33mTZS3P/dist/schema/yaml-1.1/merge.js
DUPTYPE_WITHIN_SAME_TREE -19343 5 2548 2065 49448 3 ./node_modules/yaml/dist/schema/yaml-1.1/merge.js
DUPTYPE_FIRST_OCCURRENCE 18319 5 2549 2065 463104 3 ./node_modules/.next-TqhSVffh/dist/esm/lib/picocolors.js.map
DUPTYPE_WITHIN_SAME_TREE -18319 5 2549 2065 466143 3 ./node_modules/next/dist/esm/lib/picocolors.js.map
DUPTYPE_FIRST_OCCURRENCE 19097 5 2551 2065 458597 3 ./node_modules/.next-TqhSVffh/node_modules/postcss/lib/no-work-result.js
DUPTYPE_WITHIN_SAME_TREE -19097 5 2551 2065 49831 3 ./node_modules/next/node_modules/postcss/lib/no-work-result.js
DUPTYPE_FIRST_OCCURRENCE 4469 3 2556 2065 106823 3 ./node_modules/.typescript-oWx23GEw/lib/lib.es2020.string.d.ts
DUPTYPE_WITHIN_SAME_TREE -4469 3 2556 2065 459008 3 ./node_modules/typescript/lib/lib.es2020.string.d.ts
DUPTYPE_FIRST_OCCURRENCE 4427 3 2557 2065 106637 3 ./node_modules/.typescript-oWx23GEw/lib/lib.es2015.generator.d.ts
